tau1,tau2,tau3,tau4,p2,p3,p4,g1,g2,g3,g4,stabf
9.40704227,4.964399764,9.357635557,1.964901281,-0.572943494,-1.260158448,-1.536970644,0.549378135,0.977588737,0.288820665,0.46535145,1
6.746996362,9.696878232,9.599301646,7.778516671,-0.843803235,-1.941615339,-0.935719537,0.268046187,0.626816523,0.607663909,0.646811413,1
9.962515057,6.68904123,1.020108928,7.891809748,-1.645816717,-0.860923083,-1.405648085,0.569991015,0.787273927,0.71358359,0.222902565,1
8.936108464,4.153350103,7.185622519,2.737705924,-1.453771246,-1.76451789,-1.696965958,0.909323193,0.607148747,0.575381971,0.19786566,1
2.984299887,2.143529748,6.256325838,2.031582814,-0.567930642,-1.698852964,-0.838487931,0.641825411,0.396057975,0.622231703,0.476813425,0
3.895030735,1.20119759,7.529466532,4.369099305,-1.997091572,-0.673429596,-1.519927923,0.53850005,0.552497718,0.968514976,0.542861068,1
2.161553762,4.225911566,4.040333686,0.923682979,-0.590683328,-1.210604876,-1.287198186,0.549857889,0.910553148,0.619025631,0.884137147,1
6.874881106,4.73626457,3.330939446,4.597517032,-1.950082597,-1.781069235,-0.654525004,0.218405878,0.718107888,0.711153398,0.09097834,1
8.186028492,8.6973721,7.458052305,6.834895505,-1.667053034,-1.411721548,-1.445062341,0.699495576,0.783585736,0.305285124,0.208887439,1
3.658600677,3.823051052,3.382791439,2.025698765,-1.499431869,-0.517878677,-1.572489656,0.767595855,0.188278977,0.154670106,0.257087271,0
9.186451678,2.706966089,2.724157414,3.788573424,-0.593683594,-1.367673674,-0.780992276,0.21002695,0.254389564,0.409925072,0.463347766,0
1.273944104,9.309809232,9.084251913,7.939801262,-0.734532678,-0.859684596,-1.440094183,0.782273403,0.125248071,0.260612434,0.682751032,0
3.868530713,1.371752812,7.099693252,8.093205408,-0.551293344,-0.515581954,-1.096956865,0.529299306,0.666617389,0.143814132,0.782070527,0
7.561637058,8.933701388,3.343444733,4.650711429,-1.152435082,-1.403987988,-1.674766147,0.214004695,0.870197708,0.521203022,0.119668213,1
4.714107833,6.485419484,2.966144313,6.519089626,-0.98326215,-1.326845438,-1.499837897,0.613123811,0.70644559,0.132332621,0.58607905,1
9.210542594,3.852405158,5.017322643,4.17454602,-1.166002408,-0.931194691,-1.522969536,0.999805994,0.716450148,0.620824108,0.297410162,1
1.602994962,3.831532271,7.801840713,4.588432888,-0.730002437,-0.65365262,-1.571596696,0.754546164,0.408685548,0.39503822,0.052764122,0
1.340255949,2.870155303,3.22420241,1.763048681,-0.506783927,-1.661980283,-1.481146266,0.107857505,0.455129732,0.342091951,0.747414886,0
3.748677598,7.822720775,4.156904917,6.014684096,-0.792160082,-1.290948667,-0.827020058,0.663246363,0.971004448,0.257230105,0.66758643,1
0.508533205,7.505412654,9.537115347,6.335474195,-0.751183826,-1.688098546,-1.401926604,0.157118353,0.967824496,0.184285429,0.342387016,1
8.927741857,8.595984737,3.400683722,5.49308869,-1.219110693,-0.719091745,-0.804644831,0.879144259,0.125731269,0.228275378,0.078487588,1
2.020319327,5.669510219,1.399089407,5.269914686,-1.636771595,-1.996018965,-1.773313046,0.961505475,0.230386464,0.468736615,0.403188805,0
9.423668226,8.668284684,1.871651704,2.924726813,-1.580107417,-0.811814249,-0.770567641,0.347732241,0.759324936,0.935368207,0.795297492,0
8.296809546,3.754486069,3.33935978,9.612297006,-1.576293733,-0.950039215,-1.417837927,0.703323511,0.535501227,0.308818424,0.148249728,1
8.266049972,0.647965942,8.704616247,7.293999295,-1.660703039,-1.259880941,-0.818707714,0.28227255,0.693462415,0.429123856,0.420242862,0
3.850279297,5.179841807,3.273995593,4.775269012,-0.764867909,-1.863921506,-1.986017958,0.342833882,0.585365157,0.837666772,0.736668857,1
3.377532665,0.991682667,4.931903837,5.464711617,-1.617878124,-1.426652804,-1.167116485,0.660592448,0.73785613,0.67869135,0.407372517,1
7.431829033,7.096758288,1.805507522,2.099152944,-0.968565058,-0.999282346,-0.904371173,0.101345011,0.634729223,0.511160777,0.455966323,0
1.717998942,8.500520438,4.463434964,1.358868044,-1.149253232,-1.910597214,-0.526557667,0.515575299,0.253926363,0.797610562,0.612226389,0
4.547036214,4.190614724,4.415710018,1.309591247,-0.834992476,-0.999660733,-1.927457036,0.588562861,0.784629005,0.476940506,0.122640825,1
8.875621044,6.353831407,6.362491278,2.241503353,-1.291343541,-1.801700113,-1.115011232,0.95481608,0.317634409,0.127083621,0.373055493,1
7.211886289,7.790710629,6.591208919,2.359240198,-1.596383793,-0.864325177,-1.194314605,0.199943959,0.769748997,0.275625708,0.626472892,1
3.477118343,4.930994971,6.98613762,1.095537127,-1.823931424,-1.443456869,-1.642391647,0.711373319,0.091809517,0.926953712,0.645927737,1
7.266999597,4.612477539,1.739721398,5.851046193,-0.690131133,-1.428111049,-1.402887564,0.263299938,0.491588899,0.936392678,0.474022126,1
5.146112343,9.549805596,5.672684083,2.973861085,-1.822554277,-1.802956743,-0.820925413,0.441668944,0.907322995,0.332926756,0.097941819,1
2.804785797,9.614102483,8.992413703,5.641999947,-0.89189243,-0.963853645,-1.615755102,0.880916573,0.707681192,0.631236186,0.718108149,1
0.925353962,4.563057601,9.230239217,4.13745176,-1.651341389,-0.736942288,-0.744070433,0.434931805,0.901008709,0.83969087,0.939989397,1
2.382629358,2.284312404,6.185799026,6.82751302,-0.863165464,-1.999944669,-1.339985139,0.2932691,0.47788978,0.07281115,0.394783893,0
2.238679017,9.56015311,2.094720039,3.810608663,-0.811598632,-0.861512777,-1.011759534,0.72193079,0.092710054,0.240515175,0.957773982,0
2.17999945,3.69760454,7.894777691,8.811403128,-1.991604469,-1.310070073,-1.997580972,0.495927961,0.376762246,0.126130795,0.134261398,0
6.194598405,5.403280575,7.475798675,9.011209933,-1.305431699,-0.955931751,-1.93225845,0.760936974,0.101357292,0.576133519,0.783396212,1
6.875878481,5.705437046,2.22267712,5.176108458,-0.987559324,-1.952171729,-1.503035699,0.337447485,0.091045054,0.272656683,0.684327866,0
0.577788225,4.445559556,1.177300249,4.371949439,-1.353865223,-1.711810198,-1.97437324,0.067108811,0.117791664,0.086671619,0.455401825,0
0.93440332,4.904445576,3.695763973,9.876414949,-1.640903209,-1.583862157,-1.4135453,0.989165618,0.443196894,0.329620941,0.351038206,0
1.932167582,6.079325394,9.705204141,9.157592305,-0.7978107,-1.808279381,-1.989526753,0.16249895,0.319160635,0.457697468,0.929131805,1
9.782657803,5.754188847,3.102178986,8.340273811,-0.888964001,-1.289007768,-0.992963127,0.945659756,0.947205721,0.243671443,0.099272224,1
9.131219937,3.219131364,9.495445033,2.805845429,-0.665584084,-0.624118278,-1.504037934,0.349920245,0.593654921,0.335045416,0.915854517,0
3.857986339,2.646075588,5.912321751,9.307202045,-0.709996443,-0.675244279,-1.171901514,0.435256686,0.90519914,0.513950983,0.930928086,1
6.374080259,3.634832599,1.95107112,6.671290272,-1.840678097,-1.72138544,-1.551400467,0.06138721,0.055624606,0.596283958,0.906872753,0
4.192405066,6.431309693,2.633778427,8.212833367,-1.82327108,-0.979644235,-1.735286587,0.479253598,0.807124295,0.094965576,0.613339599,1
2.274175494,2.745721713,2.038779064,3.968046311,-0.53245101,-1.053086354,-1.040359297,0.509146925,0.956831841,0.200378872,0.089240942,0
2.085417158,3.598084898,3.120836396,4.683148273,-1.669196582,-0.868706573,-1.372893237,0.642666639,0.936577731,0.257985914,0.222177041,1
6.661470596,3.292886092,4.120427281,7.043620808,-1.257112579,-0.893431061,-1.847808317,0.662858918,0.141908313,0.091636043,0.439057081,1
1.576582675,5.305937373,9.048388593,9.835963344,-0.704631569,-0.936697101,-1.61344122,0.86049529,0.4899897,0.156526656,0.442077678,0
5.249467267,1.829527869,6.557374117,1.282988234,-0.79487357,-1.331589373,-1.383255355,0.762411043,0.485028586,0.280638794,0.434344379,0
0.624852206,2.753706272,6.263795995,0.909129004,-1.576179228,-0.962934138,-1.768978361,0.631016633,0.659569967,0.343167716,0.68777909,0
4.888843025,2.42470019,0.999453695,5.45169571,-1.415165798,-1.716250704,-1.307871118,0.382384651,0.050385647,0.797328742,0.264288551,0
0.97686837,1.684344696,4.707813352,8.699268773,-0.670218116,-1.160087614,-1.165481341,0.116198403,0.106947755,0.371025232,0.898960597,1
0.835386427,8.192526046,9.856998864,6.546873312,-1.000720653,-1.590116254,-1.435415905,0.878406237,0.432253289,0.936873276,0.14361407,1
7.075942078,3.826718384,7.067459896,3.557865444,-0.956133617,-1.425719558,-0.736420589,0.872639566,0.867165493,0.411874796,0.677712688,1
0.75111668,8.039474269,6.973608141,9.551751372,-1.756567153,-1.928631327,-1.468185041,0.131911442,0.086839134,0.644953819,0.658302536,1
2.626648917,7.611874492,7.407902349,5.904583453,-0.965138709,-0.599150689,-1.657853637,0.719305086,0.942643016,0.96706852,0.59426,1
9.972111571,6.16831007,8.725426949,8.359630722,-1.496078595,-1.035088757,-1.200568406,0.407976007,0.211980345,0.096952963,0.803820567,1
5.009302271,3.523626204,1.713799038,0.595821435,-1.222233909,-1.62797212,-1.260974277,0.194411492,0.972196897,0.847491871,0.161972139,0
8.339025778,2.260094185,5.03229799,7.015858839,-0.667529485,-0.815079119,-1.914925863,0.433584102,0.136248617,0.931940146,0.193475437,1
1.822301006,2.996914081,8.078489083,4.96537066,-0.556481653,-1.189600983,-0.608513897,0.813912837,0.702077609,0.217680789,0.798580031,1
4.560499389,0.564388923,1.048115028,5.078878879,-1.093587146,-0.779287007,-1.615015898,0.649353626,0.474422647,0.092314256,0.149460145,0
5.664416647,7.017071064,4.903916996,3.025838863,-0.514959507,-1.73195961,-1.71126427,0.182996639,0.758686746,0.154530211,0.913355722,1
9.230152151,5.894494058,9.860453628,3.461317777,-1.340787006,-1.50021223,-1.1694067,0.067039599,0.651758363,0.896170597,0.432848691,1
6.416966011,3.947452956,0.693989289,1.929174103,-1.778157863,-1.762195579,-1.103026399,0.882721847,0.257834607,0.65562422,0.213725839,0
0.563374273,5.395997158,8.449183382,8.816880525,-0.562205761,-1.462141042,-1.138389709,0.423618246,0.379677408,0.516441482,0.976379165,1
8.752908317,5.439483626,5.208446437,9.70868177,-0.886423116,-1.118084127,-0.997530515,0.45312773,0.302345234,0.456241233,0.72913726,1
5.124133133,8.444647426,5.607162898,5.428790106,-1.082973417,-1.337295531,-0.547882508,0.79026643,0.617834693,0.515134207,0.803066894,1
8.866031605,5.425235759,6.5658364,2.660481957,-1.126282004,-1.119517615,-1.064454634,0.68885113,0.563890135,0.910219178,0.627341042,1
4.511693812,1.403021828,4.053897831,9.186658767,-1.38874213,-0.763038019,-1.516935521,0.281157869,0.111313028,0.329077534,0.562115744,0
3.034991834,4.218597067,8.318525034,8.64449315,-1.493249066,-1.192030265,-1.452625481,0.949816425,0.742529872,0.54495479,0.896599423,1
9.108355652,6.555930191,4.438038463,3.609891464,-0.908671574,-1.711401251,-1.114065211,0.672804722,0.646915836,0.063261979,0.748834145,1
7.227301873,5.358051343,9.980929888,5.701844688,-1.273661527,-0.906048848,-0.920031568,0.259062792,0.761748299,0.338089464,0.116962565,1
4.059661468,6.464903432,8.796845999,5.436565888,-0.644032418,-1.309355338,-0.867495282,0.132945751,0.831725261,0.752483357,0.657458494,1
4.494131044,7.586258255,3.333775204,3.433893432,-1.9891378,-1.445102414,-1.287532325,0.107174193,0.96826099,0.735740338,0.296881171,1
6.895832647,6.240765417,5.219621875,3.296844999,-1.062933416,-1.508570761,-1.106192004,0.100972164,0.949374575,0.669847596,0.471960767,1
7.665425386,4.077286124,0.924710814,9.472148521,-1.972900565,-0.670556115,-1.188102848,0.226827448,0.873745989,0.401955839,0.345480951,0
7.37961353,9.104651556,9.676300986,0.955255546,-1.511538734,-1.132563607,-0.711701978,0.777723321,0.753355842,0.363645236,0.335754585,1
7.114372611,3.509443239,1.980509649,1.647374956,-1.354915016,-1.221787394,-1.22333199,0.858609501,0.111502191,0.067733481,0.72728405,0
2.619021355,1.589322217,5.452347572,6.643500416,-1.217335122,-1.243891624,-1.001266523,0.581417262,0.420984072,0.577420048,0.297970626,0
1.791106254,2.574863287,9.468293939,8.872176009,-1.510415465,-0.584395511,-1.166544206,0.166010522,0.863893222,0.604161906,0.34093958,0
9.443577093,9.904463961,0.726585821,5.665409274,-1.417401888,-1.669753179,-0.733658828,0.438740767,0.70069924,0.762288036,0.148122854,0
5.109738869,6.797594575,0.890130304,9.776746336,-0.554529711,-1.26444934,-0.862714267,0.901935328,0.768989287,0.778351794,0.951694193,1
7.502506838,0.637196658,8.610136377,3.319155866,-1.761440213,-1.124284466,-0.983272068,0.644777782,0.726046992,0.242884848,0.695922149,0
8.386673711,1.679136103,5.22587114,5.509595867,-0.708233957,-0.966132204,-1.332813262,0.87289415,0.379062426,0.90619849,0.24022144,1
6.844699925,4.659655773,1.174958134,6.558958959,-0.834139371,-0.778664566,-1.586566806,0.063775886,0.812295446,0.880959839,0.813308215,1
0.930870765,2.30927994,3.660019355,8.744054263,-1.401607023,-0.911910989,-1.448434842,0.632171392,0.598922671,0.186176178,0.31739318,0
5.877214221,7.910753654,3.037830193,0.803601712,-0.595308213,-1.349857991,-0.632791568,0.074125796,0.460914258,0.642100953,0.951830146,0
4.147708277,9.0336013,6.755419371,6.116851231,-1.829268273,-1.638680101,-1.929090748,0.119118967,0.119079591,0.51989159,0.875526099,1
5.661965165,7.803724044,2.988659594,4.939893758,-0.500314182,-0.7237159,-1.34653351,0.207250046,0.807170274,0.79121861,0.371173331,1
2.747830091,6.018628921,9.984702332,9.371479719,-0.729371285,-1.529604073,-1.907130405,0.325457702,0.7135313,0.405692084,0.180194576,1
7.331599594,5.307694616,7.281801253,1.371111643,-0.896533731,-1.013253108,-1.751414112,0.355884025,0.788300747,0.185518027,0.173732069,1
6.527583615,3.780008778,6.813921434,2.68375738,-0.956739954,-1.229964948,-0.615549667,0.753677678,0.212265968,0.151315984,0.615864684,1
0.50496005,3.996599964,3.152971007,6.60390168,-1.641580686,-1.564532562,-0.597499354,0.709080633,0.26577406,0.998247777,0.211351148,0
9.415074559,6.288324069,3.974991766,1.849105388,-1.94864736,-1.421785964,-0.633861844,0.154989394,0.160019307,0.671873173,0.201470533,0
4.982935032,9.220904518,2.205590238,5.699910992,-1.710545552,-1.600219816,-0.94583623,0.440609527,0.869631275,0.996890013,0.922230793,1
3.347278779,1.776526102,8.56638488,4.46723825,-1.780976453,-1.858511559,-1.724358335,0.188552881,0.853821498,0.860059315,0.297755327,0
6.172993268,4.821347832,7.119051008,7.063830827,-1.253781832,-1.685498613,-1.701580231,0.634630778,0.112602206,0.639977681,0.497193849,1
1.156609664,5.68621898,4.950297051,9.012983989,-0.769767899,-0.841296545,-1.501157738,0.762020262,0.911660412,0.942056625,0.922143737,1
6.38082852,2.684117776,4.078704499,6.795208061,-0.789297453,-0.747951393,-0.62450913,0.488717921,0.896150369,0.694673479,0.240787643,1
7.122154237,7.329859396,6.102314802,9.727012455,-0.964247974,-1.271353302,-0.97944953,0.448598349,0.352647426,0.558832229,0.382138057,1
7.73427382,1.103783522,4.072637655,9.427073379,-1.654908811,-1.960399641,-1.512528013,0.923784135,0.871544387,0.222966932,0.38359118,1
1.8846156,0.972944222,8.82496515,5.405783196,-0.890788056,-0.876158679,-0.705667189,0.276250065,0.557452897,0.814124425,0.158400259,0
1.841086072,2.798461528,3.468608969,1.216888758,-1.530582785,-1.541896481,-1.639551294,0.642984438,0.902823068,0.319891053,0.619503219,0
5.58237928,2.901033111,4.899668939,1.063254861,-0.864010847,-0.594980417,-1.722543853,0.869544543,0.383752925,0.202486344,0.098888104,0
6.737281022,8.150390147,6.042599214,6.229828625,-0.717865758,-1.675831146,-1.150962999,0.48217439,0.925401017,0.284596659,0.777768329,1
8.074866775,3.169105302,0.836663519,2.998735023,-1.361376118,-1.207877198,-0.860000588,0.909407497,0.505838172,0.799481056,0.72357697,0
2.393486111,2.031662463,2.398678208,8.09578191,-1.76282639,-1.674456923,-1.179382556,0.774175033,0.177131967,0.665162558,0.079142857,0
5.123419263,6.623094825,4.63979272,3.140649455,-0.861934216,-0.829409863,-1.498002171,0.282312297,0.892385885,0.340728541,0.428164463,1
2.575833212,3.012962072,1.411952263,5.036327831,-0.571574728,-1.855821817,-1.785523485,0.288228226,0.527787853,0.601356348,0.279895233,0
5.390678976,6.553375025,2.11335898,2.577848027,-1.870701187,-1.215990559,-1.546159469,0.109117002,0.183176066,0.13746215,0.175036201,0
8.013113572,2.773340306,9.651096688,4.715846777,-1.551825331,-1.067144407,-0.690254436,0.36338652,0.261384131,0.602678041,0.278386331,1
6.919037876,1.215761794,9.047187115,6.294626785,-1.229778059,-0.506217497,-1.83880037,0.819079222,0.834035608,0.65371233,0.199978983,1
7.199079602,5.909417263,8.885703523,8.478782327,-1.881928244,-1.543139507,-1.65302053,0.863888591,0.372685791,0.648814874,0.177291119,1
4.434017562,4.9327536,8.511592513,8.210874902,-0.723167505,-0.806003605,-1.767963787,0.938521654,0.75727666,0.144380383,0.465230038,1
8.167580604,2.761310788,3.801501207,6.685007363,-0.896033597,-1.864037609,-1.010471148,0.711555676,0.792739134,0.681086538,0.219603132,1
1.704588556,6.188212992,2.348204873,6.882619518,-0.932692236,-1.333890568,-1.939302424,0.764772383,0.484395002,0.502369298,0.924417427,1
4.268699597,1.295764088,5.127459828,0.653127557,-1.847389838,-0.521531514,-0.735529245,0.800515644,0.346851411,0.103620181,0.920392584,0
4.369293169,4.164257216,0.938805219,3.773667973,-0.676988238,-1.136118026,-0.619920544,0.541686877,0.530873972,0.140021273,0.955180273,1
7.790980505,3.257959842,9.459292955,6.176857707,-1.746536084,-1.587174872,-1.687032912,0.43870633,0.966317521,0.748020768,0.358420839,1
5.450402172,5.755739948,9.942089226,0.997350365,-1.289871936,-1.92130711,-1.773001835,0.348850875,0.2452934,0.698070781,0.846503241,0
7.913892765,9.164515226,6.122325924,9.908527128,-1.199149998,-1.48150161,-0.591714681,0.206135126,0.615931131,0.359750954,0.182117078,1
1.342908119,8.090703494,5.301290944,5.261965916,-0.815826705,-1.007652301,-0.63468124,0.37959968,0.697886959,0.606060599,0.143090513,1
8.387638631,6.338065484,1.316553197,5.871661679,-0.509563688,-1.474445442,-1.439825724,0.384099525,0.39283174,0.641542386,0.11009417,0
4.080095394,1.570345793,5.166963076,9.910756328,-1.383473223,-0.566540717,-1.141273552,0.334804085,0.484787868,0.373615605,0.261818792,0
9.27008256,1.360399574,1.491388673,8.279337888,-1.128141826,-0.860770656,-1.310779588,0.221481293,0.70254155,0.13074172,0.298497237,0
8.740660621,5.066868995,0.991702482,7.609021867,-1.304293526,-0.655975435,-0.814771038,0.769198208,0.71090551,0.397804165,0.259455721,1
3.794090747,4.96076791,9.414861979,1.067964474,-1.561834479,-1.181107789,-1.593922201,0.392875097,0.952499183,0.705501349,0.639636326,1
3.488485909,4.615701179,4.142349949,7.651966171,-0.720937923,-0.962890618,-1.439959251,0.964153673,0.513281035,0.981401451,0.438417311,1
0.734597144,1.455681667,1.828122901,2.803374929,-0.870205064,-0.895120034,-1.810447296,0.986122062,0.507337165,0.557405424,0.663555153,0
1.595048844,8.544536245,3.179703607,0.687031278,-1.201978895,-1.680929848,-1.352084997,0.915565593,0.727948201,0.676623066,0.437558108,0
5.345011589,2.999209189,7.650529156,7.768471295,-1.311251899,-0.951724464,-1.054341259,0.061507867,0.507514149,0.050624738,0.060768208,0
7.736232525,4.948641162,7.663700398,5.988997574,-0.51911169,-1.891930701,-0.726536051,0.077761335,0.35843714,0.702471983,0.307864936,1
8.616157557,1.128571747,3.661415375,1.312985003,-1.294581458,-1.702373162,-0.892069253,0.22269419,0.83422365,0.745364083,0.337536855,0
5.363945011,4.790540411,4.449957898,3.446501016,-0.853687829,-1.96534391,-0.51010725,0.363685112,0.825171005,0.583645521,0.813586129,1
8.606626537,3.801154397,3.691609127,7.456026951,-0.976160272,-1.434208443,-1.028998749,0.595905249,0.731351642,0.629711965,0.247591631,1
2.852333766,6.654096309,7.079093329,8.999915692,-1.179690397,-0.90772028,-1.928186789,0.196191079,0.907679289,0.781654805,0.515175004,1
3.143946028,1.571899428,7.303269191,2.99186321,-1.336086331,-0.67157181,-1.902528375,0.488607,0.712213544,0.121506338,0.131244911,0
5.931083517,7.617926897,9.801300895,3.424001979,-1.220583064,-1.421104373,-1.56998547,0.433900186,0.320421502,0.197154692,0.353674144,0
5.59022175,2.139866476,4.167930717,2.474923173,-1.050171156,-1.66757506,-1.622604624,0.725843687,0.156275799,0.518277972,0.778959975,1
5.801318679,9.503595358,4.446842415,6.082156516,-0.701264467,-1.897502923,-0.806111187,0.682170899,0.820632877,0.092933504,0.477672217,1
0.691756145,6.554387513,0.53982739,3.58769688,-1.318854344,-1.78385979,-0.51752716,0.112898874,0.607282063,0.252296325,0.300031189,0
2.289262775,5.548598125,6.851563029,9.439144713,-1.459247053,-1.821693712,-1.697529522,0.451819782,0.640348147,0.860078994,0.092491107,1
7.752402172,3.727882266,8.650108439,7.197941206,-1.489202647,-0.623485713,-1.5164335,0.831356877,0.820856335,0.248426402,0.205295115,1
4.881029231,2.926428275,6.621784656,6.475724659,-0.553366911,-0.578302418,-1.179008211,0.542112873,0.491459891,0.831691152,0.715153393,1
9.151437097,1.788861575,8.168818126,3.809451512,-0.655784169,-1.448265402,-1.008501713,0.241618201,0.5745561,0.280436468,0.877686919,0
9.364566424,9.172328863,5.744253905,9.385388987,-1.305278832,-0.942132407,-1.849200891,0.878026227,0.887301727,0.650285325,0.722310252,1
0.955850745,6.920980052,8.921213187,4.183771909,-0.924335911,-0.903089555,-0.718088357,0.668502409,0.18503349,0.862387774,0.698272305,1
4.705420785,1.965297113,0.911969349,1.699321634,-0.514610113,-0.664373928,-1.033591499,0.253267961,0.303485433,0.646268276,0.952343322,0
5.042019579,1.415518163,2.904418172,6.683186815,-1.924863091,-1.329386443,-1.873262276,0.823749317,0.761474284,0.503818068,0.407807607,1
2.899237267,4.405312425,3.079900714,5.064575164,-1.023026732,-0.941552126,-1.483022194,0.244759818,0.2650413,0.377948791,0.759019948,1
7.744684764,2.673560014,7.090960518,4.369638164,-0.640234571,-1.571909072,-1.133222349,0.827613319,0.857117644,0.243366639,0.794264195,1
5.726020727,4.841845083,4.640732482,9.712054332,-1.761248884,-1.0831263,-0.884335462,0.398439428,0.903424495,0.790552205,0.791225654,1
5.144335649,5.781983443,6.513974984,5.126653794,-1.957387481,-1.387565701,-1.540395122,0.099567535,0.495206199,0.869165229,0.49868061,1
5.213943593,2.486909967,2.696842215,4.205043889,-1.031254636,-1.825738524,-1.202700567,0.328753637,0.567730754,0.101806449,0.731451306,0
5.206137356,1.103212074,4.06263916,3.481553446,-1.090895269,-1.883061601,-0.763015258,0.250161378,0.132822151,0.282962774,0.230716702,0
0.759015286,3.683205264,0.898126792,2.919654966,-1.061448477,-1.842275272,-1.166659107,0.650954121,0.55045957,0.99895766,0.385145444,0
2.457560302,8.520022519,1.026274009,7.913191916,-0.562653336,-0.518059179,-1.620877176,0.85392657,0.243329694,0.058785018,0.173616163,0
7.183168715,7.941937481,8.686649072,7.908657034,-1.691177565,-1.238560779,-1.828906984,0.307720509,0.721979339,0.953026203,0.532399524,1
5.918625505,9.668050516,8.761341252,9.880015607,-1.837847903,-1.282816365,-1.987236599,0.054898148,0.605926933,0.704627366,0.877428372,1
3.479374272,5.925412735,7.0122211,4.545079037,-1.73655312,-1.40799437,-1.517283693,0.983135769,0.090081917,0.298985619,0.785846794,1
2.983871869,4.382614176,1.068299766,0.975994588,-1.274000536,-1.666602212,-0.919687137,0.112412752,0.597752349,0.475377862,0.293845593,0
7.167490367,5.136775422,3.479401786,5.6007181,-1.614530729,-1.103490326,-0.812065223,0.771685312,0.801743012,0.517624383,0.313027677,1
2.734176389,1.073838016,5.584945084,2.251382829,-1.839473246,-1.613218841,-0.796186448,0.267771116,0.465762828,0.173627778,0.835479881,0
4.245197858,3.225308957,3.438964471,2.292930233,-1.629754383,-1.683811207,-1.684503205,0.299434721,0.873296571,0.940682962,0.944350328,1
1.661105953,2.415078397,1.991712126,2.729509347,-1.238705901,-1.956667894,-0.839400165,0.810158489,0.487878459,0.604019538,0.871078437,1
8.391484222,7.239729513,3.361355736,8.796012479,-1.84414517,-1.816585702,-0.754254086,0.639632313,0.315549521,0.1365779,0.844431058,1
6.830438065,8.825121476,2.375125552,8.95792808,-1.479915134,-1.001003573,-1.869984889,0.836487811,0.055148877,0.233569113,0.865382133,1
1.808496964,3.918124692,0.854966167,0.73025318,-1.180836712,-1.71843768,-0.850992558,0.875494057,0.673102958,0.695434314,0.511198719,0
6.467245525,2.843854548,5.901334615,1.650192389,-1.970768856,-1.711079373,-1.909524631,0.228723573,0.442605347,0.85240825,0.331284513,1
2.687433468,3.542408214,8.942620473,8.65489418,-1.729149513,-1.723264509,-0.832719006,0.283252583,0.976480593,0.348590019,0.292737437,0
1.296858636,2.15863015,1.216207741,5.025066628,-1.973557243,-1.362443548,-0.607832578,0.142536191,0.814777639,0.356946405,0.200611752,0
6.014097772,8.964250534,6.762596109,7.977817354,-1.6574197,-1.138379454,-1.095958869,0.170547103,0.991849893,0.387506152,0.901762837,1
7.98094729,1.368122037,4.269337571,9.955647375,-1.416419633,-1.889637083,-1.745595598,0.933733122,0.924315149,0.606808008,0.927391198,1
4.119535329,0.660705658,3.28475232,0.870113491,-1.783233223,-1.504096211,-1.577590769,0.578744785,0.913391643,0.81014799,0.648929385,0
8.732185482,6.418063426,3.213788255,7.542648244,-1.94520734,-1.471381227,-1.063904336,0.453308615,0.248337851,0.813196395,0.053782463,0
2.169971523,5.23123676,1.149000652,9.542939947,-0.756375958,-1.630585983,-1.962605927,0.441940728,0.178947944,0.971358599,0.065537735,0
6.114455409,1.497047132,1.807255314,9.115982365,-1.01744499,-1.33965233,-1.702619187,0.097206431,0.990884421,0.158845226,0.750246562,0
5.986869593,4.337813343,6.055489388,6.034411409,-1.577950297,-1.341704504,-0.654474128,0.677237818,0.776069903,0.479114745,0.662158264,1
3.837754059,4.19347964,9.261353675,5.043260716,-1.451904899,-0.730662693,-1.084219055,0.893236556,0.904807499,0.122798873,0.569247163,1
1.183899372,5.953624927,9.03311005,9.01931889,-0.936868334,-1.204010524,-1.902807486,0.142345653,0.892537245,0.075701754,0.968053581,1
2.900527332,1.677405002,1.954875929,1.893386005,-1.088084635,-0.953969365,-1.328742881,0.860282483,0.470218271,0.149120192,0.349377185,0
1.658883126,7.365509665,4.892108777,7.90774814,-1.986524214,-1.458661447,-1.003129142,0.456379933,0.867906026,0.686361209,0.693915774,1
4.385705482,1.680575666,4.736908265,7.37992035,-0.83198636,-1.707091159,-0.52399758,0.498261869,0.700155059,0.842256359,0.83034993,1
0.858407885,5.702966976,1.565203837,6.115755201,-0.552281496,-1.53450073,-1.358591415,0.53876432,0.109814661,0.857032054,0.40065556,0
1.355973027,8.934182459,1.252361913,0.652026377,-1.959247164,-0.840824669,-0.638689486,0.492545058,0.372569638,0.075605444,0.850059387,0
6.678457913,7.621709876,9.687476185,7.182758691,-1.019593721,-1.443835004,-1.74481357,0.301053168,0.330828978,0.891671151,0.549016405,1
8.468290769,3.222679226,9.791410872,2.166350004,-0.85148116,-1.112156763,-0.973808239,0.489477654,0.494835876,0.264064299,0.844291743,0
4.158710629,9.954179894,4.038803322,6.586065686,-1.872887544,-1.466113042,-1.228159731,0.545887278,0.231742429,0.906386098,0.499749578,1
5.729228727,2.14617619,8.729982932,3.981890937,-1.095834315,-1.7425682,-0.863189723,0.514695856,0.365016584,0.447428587,0.314172649,0
6.996522374,2.671695099,1.956045012,9.778399029,-1.386489633,-1.020664397,-1.218777774,0.545061625,0.628209398,0.297437451,0.991463703,1
